district_id,district_name,campus_id,campus_name,community,
212901,ARP ISD,212901001,ARP H S,Rural,
212901,ARP ISD,212901041,ARP J H,Rural,
212901,ARP ISD,212901101,ARP EL,Rural,
212902,BULLARD ISD,212902001,BULLARD H S,Other CC Suburban,
212902,BULLARD ISD,212902041,BULLARD MS,Other CC Suburban,
212902,BULLARD ISD,212902101,BULLARD EL,Other CC Suburban,
212902,BULLARD ISD,212902102,BULLARD INT,Other CC Suburban,
212902,BULLARD ISD,212902103,BULLARD PRI,Other CC Suburban,
212903,LINDALE ISD,212903001,LINDALE H S,Other CC Suburban,
212903,LINDALE ISD,212903041,LINDALE JUNIOR HIGH,Other CC Suburban,
212903,LINDALE ISD,212903101,COLLEGE STREET EL,Other CC Suburban,
212903,LINDALE ISD,212903102,VELMA PENNY EL,Other CC Suburban,
212903,LINDALE ISD,212903103,E J MOSS INT,Other CC Suburban,
212903,LINDALE ISD,212903104,EARLY CHILDHOOD CENTER,Other CC Suburban,
212904,TROUP ISD,212904002,TROUP H S,Non-Metro Stable,
212904,TROUP ISD,212904041,TROUP MIDDLE,Non-Metro Stable,
212904,TROUP ISD,212904102,TROUP EL,Non-Metro Stable,
212905,TYLER ISD,212905001,ROBERT E LEE H S,Other Central City,
212905,TYLER ISD,212905003,JOHN TYLER H S,Other Central City,
212905,TYLER ISD,212905041,BOULTER MIDDLE,Other Central City,
212905,TYLER ISD,212905042,DOGAN MIDDLE,Other Central City,
212905,TYLER ISD,212905043,HOGG MIDDLE,Other Central City,
212905,TYLER ISD,212905044,HUBBARD MIDDLE,Other Central City,
212905,TYLER ISD,212905045,MOORE MST MAGNET SCHOOL,Other Central City,
212905,TYLER ISD,212905049,THREE LAKES MIDDLE,Other Central City,
212905,TYLER ISD,212905101,T J AUSTIN EL,Other Central City,
212905,TYLER ISD,212905102,BELL EL,Other Central City,
212905,TYLER ISD,212905103,BIRDWELL EL,Other Central City,
212905,TYLER ISD,212905104,BONNER EL,Other Central City,
212905,TYLER ISD,212905106,CLARKSTON EL,Other Central City,
212905,TYLER ISD,212905107,DIXIE EL,Other Central City,
212905,TYLER ISD,212905108,DOUGLAS EL,Other Central City,
212905,TYLER ISD,212905109,OWENS EL,Other Central City,
212905,TYLER ISD,212905110,CALDWELL EL ARTS ACADEMY,Other Central City,
212905,TYLER ISD,212905111,GRIFFIN EL,Other Central City,
212905,TYLER ISD,212905112,JONES EL,Other Central City,
212905,TYLER ISD,212905114,ORR EL,Other Central City,
212905,TYLER ISD,212905115,PEETE EL,Other Central City,
212905,TYLER ISD,212905116,RAMEY EL,Other Central City,
212905,TYLER ISD,212905117,RICE EL,Other Central City,
212905,TYLER ISD,212905119,WOODS EL,Other Central City,
212905,TYLER ISD,212905125,DR BRYAN C JACK EL,Other Central City,
212905,TYLER ISD,212905130,ST LOUIS EARLY CHILDHOOD CENTER,Other Central City,
212906,WHITEHOUSE ISD,212906001,WHITEHOUSE H S,Other CC Suburban,
212906,WHITEHOUSE ISD,212906041,WHITEHOUSE J H,Other CC Suburban,
212906,WHITEHOUSE ISD,212906042,J W HOLLOWAY SIXTH GRADE SCHOOL,Other CC Suburban,
212906,WHITEHOUSE ISD,212906111,GUS WINSTON CAIN EL,Other CC Suburban,
212906,WHITEHOUSE ISD,212906112,MOZELLE BROWN EL,Other CC Suburban,
212906,WHITEHOUSE ISD,212906113,H L HIGGINS EL,Other CC Suburban,
212906,WHITEHOUSE ISD,212906114,STANTON-SMITH EL,Other CC Suburban,
212909,CHAPEL HILL ISD,212909001,CHAPEL HILL H S,Other CC Suburban,
212909,CHAPEL HILL ISD,212909042,CHAPEL HILL MIDDLE,Other CC Suburban,
212909,CHAPEL HILL ISD,212909101,WISE EL FINE ARTS MAGNET,Other CC Suburban,
212909,CHAPEL HILL ISD,212909102,JACKSON EL,Other CC Suburban,
212909,CHAPEL HILL ISD,212909103,W L KISSAM EL,Other CC Suburban,
212910,WINONA ISD,212910001,WINONA H S,Other CC Suburban,
212910,WINONA ISD,212910041,WINONA MIDDLE,Other CC Suburban,
212910,WINONA ISD,212910101,WINONA EL,Other CC Suburban,
212910,WINONA ISD,212910103,WINONA INT,Other CC Suburban,
213801,BRAZOS RIVER CHARTER SCHOOL,213801001,BRAZOS RIVER CHARTER SCHOOL,Charters,
213901,GLEN ROSE ISD,213901001,GLEN ROSE H S,Non-Metro Stable,
213901,GLEN ROSE ISD,213901041,GLEN ROSE J H,Non-Metro Stable,
213901,GLEN ROSE ISD,213901101,GLEN ROSE EL,Non-Metro Stable,
213901,GLEN ROSE ISD,213901102,GLEN ROSE INT,Non-Metro Stable,
214901,RIO GRANDE CITY CISD,214901001,RIO GRANDE CITY H S,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901003,RIO GRANDE CITY CISD GRULLA H S,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901041,GRULLA MIDDLE,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901042,RINGGOLD MIDDLE,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901044,VETERANS MIDDLE,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901102,GRULLA EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901103,LA UNION EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901104,NORTH GRAMMAR EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901105,JOHN & OLIVE HINOJOSA EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901107,RINGGOLD EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901108,ROQUE GUERRA JR EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901110,ALTO BONITO EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901111,GENERAL RICARDO SANCHEZ EL,Other CC Suburban,
214901,RIO GRANDE CITY CISD,214901112,DR MARIO E RAMIREZ EL,Other CC Suburban,
214902,SAN ISIDRO ISD,214902001,SAN ISIDRO H S,Rural,
214902,SAN ISIDRO ISD,214902101,SAN ISIDRO EL,Rural,
214903,ROMA ISD,214903001,ROMA H S,Independent Town,
214903,ROMA ISD,214903003,INSTR & GUIDE CTR,Independent Town,
214903,ROMA ISD,214903041,ROMA MIDDLE,Independent Town,
214903,ROMA ISD,214903042,RAMIRO BARRERA MIDDLE,Independent Town,
214903,ROMA ISD,214903101,YNES B ESCOBAR EL,Independent Town,
214903,ROMA ISD,214903103,FJ SCOTT EL,Independent Town,
214903,ROMA ISD,214903105,RT BARRERA EL,Independent Town,
214903,ROMA ISD,214903106,E VERA EL,Independent Town,
214903,ROMA ISD,214903108,ROEL A & CELIA R SAENZ EL,Independent Town,
214903,ROMA ISD,214903109,VETERANS MEMORIAL EL,Independent Town,
215901,BRECKENRIDGE ISD,215901001,BRECKENRIDGE H S,Non-Metro Stable,
215901,BRECKENRIDGE ISD,215901041,BRECKENRIDGE J H,Non-Metro Stable,
215901,BRECKENRIDGE ISD,215901101,EAST EL,Non-Metro Stable,
215901,BRECKENRIDGE ISD,215901102,NORTH EL,Non-Metro Stable,
215901,BRECKENRIDGE ISD,215901103,SOUTH EL,Non-Metro Stable,
216901,STERLING CITY ISD,216901001,STERLING CITY H S,Non-Metro Fast Growing,
216901,STERLING CITY ISD,216901101,STERLING CITY EL,Non-Metro Fast Growing,
216901,STERLING CITY ISD,216901180,WALL SPECIAL PROGRAMS,Non-Metro Fast Growing,
216901,STERLING CITY ISD,216901195,FAIRVIEW SPECIAL PROGRAMS,Non-Metro Fast Growing,
217901,ASPERMONT ISD,217901001,ASPERMONT H S,Rural,
217901,ASPERMONT ISD,217901101,ASPERMONT EL,Rural,
218901,SONORA ISD,218901001,SONORA H S,Non-Metro Stable,
218901,SONORA ISD,218901041,SONORA J H,Non-Metro Stable,
218901,SONORA ISD,218901101,SONORA EL,Non-Metro Stable,
218901,SONORA ISD,218901103,SONORA INT,Non-Metro Stable,
219901,HAPPY ISD,219901001,HAPPY H S,Rural,
219901,HAPPY ISD,219901101,HAPPY EL,Rural,
219903,TULIA ISD,219903001,TULIA H S,Non-Metro Stable,
219903,TULIA ISD,219903041,TULIA J H,Non-Metro Stable,
219903,TULIA ISD,219903101,TULIA HIGHLAND EL,Non-Metro Stable,
219903,TULIA ISD,219903102,W V SWINBURN EL,Non-Metro Stable,
219905,KRESS ISD,219905001,KRESS H S,Rural,
219905,KRESS ISD,219905101,KRESS EL,Rural,
220801,TREETOPS SCHOOL INTERNATIONAL,220801001,TREETOPS SCHOOL INTERNATIONAL,Charters,
220802,ARLINGTON CLASSICS ACADEMY,220802040,ARLINGTON CLASSICS ACADEMY - MIDDL,Charters,
220802,ARLINGTON CLASSICS ACADEMY,220802101,ARLINGTON CLASSICS ACADEMY - ARKAN,Charters,
220802,ARLINGTON CLASSICS ACADEMY,220802102,ARLINGTON CLASSICS ACADEMY - BOWEN,Charters,
220809,FORT WORTH ACADEMY OF FINE ARTS,220809001,FORT WORTH ACADEMY OF FINE ARTS,Charters,
220809,FORT WORTH ACADEMY OF FINE ARTS,220809101,FORT WORTH ACADEMY OF FINE ARTS EL,Charters,
220810,WESTLAKE ACADEMY CHARTER SCHOOL,220810001,WESTLAKE ACADEMY,Charters,
220811,EAST FORT WORTH MONTESSORI ACADEMY,220811101,EAST FORT WORTH MONTESSORI ACADEMY,Charters,
220811,EAST FORT WORTH MONTESSORI ACADEMY,220811102,THE OLIVE TREE MONTESSORI ACADEMY,Charters,
220814,TEXAS SCHOOL OF THE ARTS,220814101,TEXAS SCHOOL OF THE ARTS,Charters,
220815,CHAPEL HILL ACADEMY,220815101,CHAPEL HILL ACADEMY,Charters,
220817,NEWMAN INTERNATIONAL ACADEMY OF AR,220817001,NEWMAN INTERNATIONAL ACADEMY OF AR,Charters,
220817,NEWMAN INTERNATIONAL ACADEMY OF AR,220817002,NEWMAN INTERNATIONAL AT CEDAR HILL,Charters,
220819,HIGH POINT ACADEMY,220819001,HIGH POINT ACADEMY,Charters,
220901,ARLINGTON ISD,220901001,ARLINGTON H S,Marjor Urban,
220901,ARLINGTON ISD,220901002,SAM HOUSTON H S,Marjor Urban,
220901,ARLINGTON ISD,220901003,LAMAR H S,Marjor Urban,
220901,ARLINGTON ISD,220901004,BOWIE H S,Marjor Urban,
220901,ARLINGTON ISD,220901005,MARTIN H S,Marjor Urban,
220901,ARLINGTON ISD,220901006,VENTURE ALTER H S,Marjor Urban,
220901,ARLINGTON ISD,220901007,TURNING POINT ALTER H S,Marjor Urban,
220901,ARLINGTON ISD,220901008,NEWCOMER CENTER,Marjor Urban,
220901,ARLINGTON ISD,220901009,SEGUIN H S,Marjor Urban,
220901,ARLINGTON ISD,220901010,TARRANT CO J J A E P,Marjor Urban,
220901,ARLINGTON ISD,220901011,ARLINGTON COLLEGIATE H S,Marjor Urban,
220901,ARLINGTON ISD,220901041,CARTER J H,Marjor Urban,
220901,ARLINGTON ISD,220901045,BAILEY J H,Marjor Urban,
220901,ARLINGTON ISD,220901047,GUNN J H,Marjor Urban,
220901,ARLINGTON ISD,220901048,SHACKELFORD J H,Marjor Urban,
220901,ARLINGTON ISD,220901049,YOUNG J H,Marjor Urban,
220901,ARLINGTON ISD,220901050,WORKMAN J H,Marjor Urban,
220901,ARLINGTON ISD,220901051,BOLES J H,Marjor Urban,
220901,ARLINGTON ISD,220901052,BARNETT J H,Marjor Urban,
220901,ARLINGTON ISD,220901053,NICHOLS J H,Marjor Urban,
220901,ARLINGTON ISD,220901054,TURNING POINT ALTER J H,Marjor Urban,
220901,ARLINGTON ISD,220901055,OUSLEY J H,Marjor Urban,
220901,ARLINGTON ISD,220901101,BERRY EL,Marjor Urban,
220901,ARLINGTON ISD,220901102,BLANTON EL,Marjor Urban,
220901,ARLINGTON ISD,220901103,CROW EL,Marjor Urban,
220901,ARLINGTON ISD,220901104,DUFF EL,Marjor Urban,
220901,ARLINGTON ISD,220901105,COMMUNITY BASED PK,Marjor Urban,
220901,ARLINGTON ISD,220901107,KOOKEN ED CTR,Marjor Urban,
220901,ARLINGTON ISD,220901109,RANKIN EL,Marjor Urban,
220901,ARLINGTON ISD,220901110,ROARK EL,Marjor Urban,
220901,ARLINGTON ISD,220901111,SOUTH DAVIS EL,Marjor Urban,
220901,ARLINGTON ISD,220901112,SPEER EL,Marjor Urban,
220901,ARLINGTON ISD,220901113,SWIFT EL,Marjor Urban,
220901,ARLINGTON ISD,220901114,THORNTON EL,Marjor Urban,
220901,ARLINGTON ISD,220901116,WIMBISH EL,Marjor Urban,
220901,ARLINGTON ISD,220901117,HILL EL,Marjor Urban,
220901,ARLINGTON ISD,220901119,GOODMAN EL,Marjor Urban,
220901,ARLINGTON ISD,220901120,POPE EL,Marjor Urban,
220901,ARLINGTON ISD,220901121,JOHNS EL,Marjor Urban,
220901,ARLINGTON ISD,220901122,ROQUEMORE EL,Marjor Urban,
220901,ARLINGTON ISD,220901123,SHORT EL,Marjor Urban,
220901,ARLINGTON ISD,220901124,AMOS EL,Marjor Urban,
220901,ARLINGTON ISD,220901125,DUNN EL,Marjor Urban,
220901,ARLINGTON ISD,220901126,FOSTER EL,Marjor Urban,
220901,ARLINGTON ISD,220901128,KEY EL,Marjor Urban,
220901,ARLINGTON ISD,220901129,BUTLER EL,Marjor Urban,
220901,ARLINGTON ISD,220901130,DITTO EL,Marjor Urban,
220901,ARLINGTON ISD,220901131,MORTON EL,Marjor Urban,
220901,ARLINGTON ISD,220901132,ATHERTON EL,Marjor Urban,
220901,ARLINGTON ISD,220901133,WOOD EL,Marjor Urban,
220901,ARLINGTON ISD,220901134,SHERROD EL,Marjor Urban,
220901,ARLINGTON ISD,220901135,MILLER EL,Marjor Urban,
220901,ARLINGTON ISD,220901136,FITZGERALD EL,Marjor Urban,
220901,ARLINGTON ISD,220901137,COREY FINE ARTS / DUAL LANGUAGE AC,Marjor Urban,
220901,ARLINGTON ISD,220901139,OFF CAMPUS HEALTH SERVICES,Marjor Urban,
220901,ARLINGTON ISD,220901140,STARRETT EL,Marjor Urban,
220901,ARLINGTON ISD,220901141,BEBENSEE EL,Marjor Urban,
220901,ARLINGTON ISD,220901142,ELLIS EL,Marjor Urban,
220901,ARLINGTON ISD,220901143,FARRELL EL,Marjor Urban,
220901,ARLINGTON ISD,220901144,MOORE EL,Marjor Urban,
220901,ARLINGTON ISD,220901145,WILLIAMS EL,Marjor Urban,
220901,ARLINGTON ISD,220901146,LITTLE EL,Marjor Urban,
220901,ARLINGTON ISD,220901147,BRYANT EL,Marjor Urban,
220901,ARLINGTON ISD,220901148,WEBB EL,Marjor Urban,
220901,ARLINGTON ISD,220901149,ASHWORTH EL,Marjor Urban,
220901,ARLINGTON ISD,220901150,CROUCH EL,Marjor Urban,
220901,ARLINGTON ISD,220901151,LARSON EL,Marjor Urban,
220901,ARLINGTON ISD,220901152,WEST EL,Marjor Urban,
220901,ARLINGTON ISD,220901153,HALE EL,Marjor Urban,
220901,ARLINGTON ISD,220901154,PEARCY EL,Marjor Urban,
220901,ARLINGTON ISD,220901155,BURGIN EL,Marjor Urban,
220901,ARLINGTON ISD,220901157,KNOX EL,Marjor Urban,
220901,ARLINGTON ISD,220901158,BECKHAM EL,Marjor Urban,
220901,ARLINGTON ISD,220901159,REMYNSE EL,Marjor Urban,
220901,ARLINGTON ISD,220901160,ANDERSON EL,Marjor Urban,
220901,ARLINGTON ISD,220901161,ADAMS EL,Marjor Urban,
220901,ARLINGTON ISD,220901162,PATRICK EL,Marjor Urban,
220901,ARLINGTON ISD,220901163,JONES FINE ARTS / DUAL LANGUAGE AC,Marjor Urban,
220902,BIRDVILLE ISD,220902001,HALTOM H S,Major Suburban,
220902,BIRDVILLE ISD,220902002,RICHLAND H S,Major Suburban,
220902,BIRDVILLE ISD,220902009,TARRANT CO J J A E P,Major Suburban,
220902,BIRDVILLE ISD,220902010,BIRDVILLE H S,Major Suburban,
220902,BIRDVILLE ISD,220902012,SHANNON H S,Major Suburban,
220902,BIRDVILLE ISD,220902041,HALTOM MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902042,NORTH RICHLAND MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902043,RICHLAND MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902044,NORTH OAKS MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902045,WATAUGA MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902046,SMITHFIELD MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902047,NORTH RIDGE MIDDLE,Major Suburban,
220902,BIRDVILLE ISD,220902101,BIRDVILLE EL,Major Suburban,
220902,BIRDVILLE ISD,220902102,DAVID E SMITH EL,Major Suburban,
220902,BIRDVILLE ISD,220902103,W T FRANCISCO EL,Major Suburban,
220902,BIRDVILLE ISD,220902104,JACK C BINION EL,Major Suburban,
220902,BIRDVILLE ISD,220902105,ALLIENE MULLENDORE EL,Major Suburban,
220902,BIRDVILLE ISD,220902106,RICHLAND EL,Major Suburban,
220902,BIRDVILLE ISD,220902107,SMITHFIELD EL,Major Suburban,
220902,BIRDVILLE ISD,220902108,SNOW HEIGHTS EL,Major Suburban,
220902,BIRDVILLE ISD,220902109,MAJOR CHENEY EL AT SOUTH BIRDVILLE,Major Suburban,
220902,BIRDVILLE ISD,220902110,O H STOWE EL,Major Suburban,
220902,BIRDVILLE ISD,220902111,WEST BIRDVILLE EL,Major Suburban,
220902,BIRDVILLE ISD,220902112,HOLIDAY HEIGHTS EL,Major Suburban,
220902,BIRDVILLE ISD,220902113,WATAUGA EL,Major Suburban,
220902,BIRDVILLE ISD,220902114,GRACE E HARDEMAN EL,Major Suburban,
220902,BIRDVILLE ISD,220902115,W A PORTER EL,Major Suburban,
220902,BIRDVILLE ISD,220902116,ACADEMY AT CARRIE F THOMAS,Major Suburban,
220902,BIRDVILLE ISD,220902117,FOSTER VILLAGE EL,Major Suburban,
220902,BIRDVILLE ISD,220902118,NORTH RIDGE EL,Major Suburban,
220902,BIRDVILLE ISD,220902119,JOHN D SPICER EL,Major Suburban,
220902,BIRDVILLE ISD,220902120,GREEN VALLEY EL,Major Suburban,
220902,BIRDVILLE ISD,220902121,WALKER CREEK EL,Major Suburban,
220904,EVERMAN ISD,220904001,EVERMAN H S,Major Suburban,
220904,EVERMAN ISD,220904003,EVERMAN ACADEMY H S,Major Suburban,
220904,EVERMAN ISD,220904041,CHARLES BAXTER J H,Major Suburban,
220904,EVERMAN ISD,220904042,ROY JOHNSON SIXTH GRADE CAMPUS,Major Suburban,
220904,EVERMAN ISD,220904101,BISHOP EL,Major Suburban,
220904,EVERMAN ISD,220904102,E RAY EL,Major Suburban,
220904,EVERMAN ISD,220904103,SOUDER EL,Major Suburban,
220904,EVERMAN ISD,220904104,HOMMEL EL,Major Suburban,
220904,EVERMAN ISD,220904105,DAN POWELL INT,Major Suburban,
220904,EVERMAN ISD,220904106,JOHN AND POLLY TOWNLEY EL,Major Suburban,
220905,FORT WORTH ISD,220905001,CARTER-RIVERSIDE H S,Marjor Urban,
220905,FORT WORTH ISD,220905002,ARLINGTON HEIGHTS H S,Marjor Urban,
220905,FORT WORTH ISD,220905003,SOUTH HILLS H S,Marjor Urban,
220905,FORT WORTH ISD,220905004,DIAMOND HILL-JARVIS H S,Marjor Urban,
220905,FORT WORTH ISD,220905005,DUNBAR H S,Marjor Urban,
220905,FORT WORTH ISD,220905006,EASTERN HILLS H S,Marjor Urban,
220905,FORT WORTH ISD,220905008,NORTH SIDE H S,Marjor Urban,
220905,FORT WORTH ISD,220905009,POLYTECHNIC H S,Marjor Urban,
220905,FORT WORTH ISD,220905010,PASCHAL H S,Marjor Urban,
220905,FORT WORTH ISD,220905011,TRIMBLE TECHNICAL H S,Marjor Urban,
220905,FORT WORTH ISD,220905014,SOUTHWEST H S,Marjor Urban,
220905,FORT WORTH ISD,220905015,WESTERN HILLS H S,Marjor Urban,
220905,FORT WORTH ISD,220905016,O D WYATT H S,Marjor Urban,
220905,FORT WORTH ISD,220905018,MIDDLE LVL LRN CTR,Marjor Urban,
220905,FORT WORTH ISD,220905019,METRO OPPORTUNITY,Marjor Urban,
220905,FORT WORTH ISD,220905021,SUCCESS H S,Marjor Urban,
220905,FORT WORTH ISD,220905024,DETENT CTR,Marjor Urban,
220905,FORT WORTH ISD,220905026,JO KELLY SP ED,Marjor Urban,
220905,FORT WORTH ISD,220905035,TRANSITION CTR,Marjor Urban,
220905,FORT WORTH ISD,220905040,JUVENILE JUSTICE ALTERNATIVE ED PR,Marjor Urban,
220905,FORT WORTH ISD,220905042,DAGGETT MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905043,WEDGWOOD 6TH GR SCH,Marjor Urban,
220905,FORT WORTH ISD,220905044,ELDER MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905047,HANDLEY MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905048,JAMES MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905049,KIRKPATRICK MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905050,MCLEAN MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905051,MEACHAM MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905052,MEADOWBROOK MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905053,MONNIG MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905054,MORNINGSIDE MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905055,APPLIED LEARNING ACAD,Marjor Urban,
220905,FORT WORTH ISD,220905056,RIVERSIDE MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905057,ROSEMONT MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905058,STRIPLING MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905060,WEDGWOOD MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905061,LEONARD MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905062,INT'L NEWCOMER ACAD,Marjor Urban,
220905,FORT WORTH ISD,220905063,COMO MONTESSORI,Marjor Urban,
220905,FORT WORTH ISD,220905064,GLENCREST 6TH GRADE SCH,Marjor Urban,
220905,FORT WORTH ISD,220905066,WILLOUGHBY HOUSE,Marjor Urban,
220905,FORT WORTH ISD,220905067,ROSEMONT 6TH GRADE,Marjor Urban,
220905,FORT WORTH ISD,220905069,MCLEAN 6TH GRADE,Marjor Urban,
220905,FORT WORTH ISD,220905070,JEAN MCCLUNG MIDDLE,Marjor Urban,
220905,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,Marjor Urban,
220905,FORT WORTH ISD,220905081,YOUNG WOMEN'S LEADERSHIP ACADEMY,Marjor Urban,
220905,FORT WORTH ISD,220905082,TEXAS ACADEMY OF BIOMEDICAL,Marjor Urban,
220905,FORT WORTH ISD,220905083,YOUNG MEN'S LEADERSHIP ACADEMY,Marjor Urban,
220905,FORT WORTH ISD,220905084,WORLD LANGUAGES INSTITUTE,Marjor Urban,
220905,FORT WORTH ISD,220905085,MARINE CREEK COLLEGIATE H S,Marjor Urban,
220905,FORT WORTH ISD,220905086,TARRANT CO COLLEGE SOUTH/FORT WORT,Marjor Urban,
220905,FORT WORTH ISD,220905101,ALICE CARLSON APPLIED LRN CTR,Marjor Urban,
220905,FORT WORTH ISD,220905103,BENBROOK EL,Marjor Urban,
220905,FORT WORTH ISD,220905104,BOULEVARD HEIGHTS,Marjor Urban,
220905,FORT WORTH ISD,220905105,WEST HANDLEY EL,Marjor Urban,
220905,FORT WORTH ISD,220905107,BURTON HILL EL,Marjor Urban,
220905,FORT WORTH ISD,220905110,CARROLL PEAK EL,Marjor Urban,
220905,FORT WORTH ISD,220905111,CARTER PARK EL,Marjor Urban,
220905,FORT WORTH ISD,220905114,MANUEL JARA EL,Marjor Urban,
220905,FORT WORTH ISD,220905115,GEORGE CLARKE EL,Marjor Urban,
220905,FORT WORTH ISD,220905116,LILY B CLAYTON EL,Marjor Urban,
220905,FORT WORTH ISD,220905117,COMO EL,Marjor Urban,
220905,FORT WORTH ISD,220905118,HAZEL HARVEY PEACE EL,Marjor Urban,
220905,FORT WORTH ISD,220905119,DAGGETT EL,Marjor Urban,
220905,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,Marjor Urban,
220905,FORT WORTH ISD,220905121,DE ZAVALA EL,Marjor Urban,
220905,FORT WORTH ISD,220905122,DIAMOND HILL EL,Marjor Urban,
220905,FORT WORTH ISD,220905123,S S DILLOW EL,Marjor Urban,
220905,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,Marjor Urban,
220905,FORT WORTH ISD,220905125,EASTERN HILLS EL,Marjor Urban,
220905,FORT WORTH ISD,220905126,EAST HANDLEY EL,Marjor Urban,
220905,FORT WORTH ISD,220905127,CHRISTENE C MOSS EL,Marjor Urban,
220905,FORT WORTH ISD,220905129,JOHN T WHITE EL,Marjor Urban,
220905,FORT WORTH ISD,220905130,HARLEAN BEAL EL,Marjor Urban,
220905,FORT WORTH ISD,220905131,ROSEMONT PARK EL,Marjor Urban,
220905,FORT WORTH ISD,220905132,GLEN PARK EL,Marjor Urban,
220905,FORT WORTH ISD,220905133,W M GREEN EL,Marjor Urban,
220905,FORT WORTH ISD,220905134,GREENBRIAR EL,Marjor Urban,
220905,FORT WORTH ISD,220905135,VAN ZANDT-GUINN EL,Marjor Urban,
220905,FORT WORTH ISD,220905137,HUBBARD EL,Marjor Urban,
220905,FORT WORTH ISD,220905138,HELBING EL,Marjor Urban,
220905,FORT WORTH ISD,220905139,KIRKPATRICK EL,Marjor Urban,
220905,FORT WORTH ISD,220905141,MEADOWBROOK EL,Marjor Urban,
220905,FORT WORTH ISD,220905143,MCRAE EL,Marjor Urban,
220905,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,Marjor Urban,
220905,FORT WORTH ISD,220905146,MOORE M H EL,Marjor Urban,
220905,FORT WORTH ISD,220905147,MORNINGSIDE EL,Marjor Urban,
220905,FORT WORTH ISD,220905148,CHARLES NASH EL,Marjor Urban,
220905,FORT WORTH ISD,220905149,NORTH HI MOUNT EL,Marjor Urban,
220905,FORT WORTH ISD,220905150,OAKHURST EL,Marjor Urban,
220905,FORT WORTH ISD,220905151,NATHA HOWELL EL,Marjor Urban,
220905,FORT WORTH ISD,220905152,OAKLAWN EL,Marjor Urban,
220905,FORT WORTH ISD,220905153,A M PATE EL,Marjor Urban,
220905,FORT WORTH ISD,220905154,M L PHILLIPS EL,Marjor Urban,
220905,FORT WORTH ISD,220905156,RIDGLEA HILLS EL,Marjor Urban,
220905,FORT WORTH ISD,220905157,LUELLA MERRETT EL,Marjor Urban,
220905,FORT WORTH ISD,220905159,VERSIA WILLIAMS EL,Marjor Urban,
220905,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,Marjor Urban,
220905,FORT WORTH ISD,220905161,SAM ROSEN EL,Marjor Urban,
220905,FORT WORTH ISD,220905162,SAGAMORE HILL EL,Marjor Urban,
220905,FORT WORTH ISD,220905163,BRUCE SHULKEY EL,Marjor Urban,
220905,FORT WORTH ISD,220905165,RICHARD J WILSON EL,Marjor Urban,
220905,FORT WORTH ISD,220905166,SOUTH HI MOUNT EL,Marjor Urban,
220905,FORT WORTH ISD,220905167,SOUTH HILLS EL,Marjor Urban,
220905,FORT WORTH ISD,220905168,SPRINGDALE EL,Marjor Urban,
220905,FORT WORTH ISD,220905169,SUNRISE - MCMILLAN EL,Marjor Urban,
220905,FORT WORTH ISD,220905171,TANGLEWOOD EL,Marjor Urban,
220905,FORT WORTH ISD,220905172,W J TURNER EL,Marjor Urban,
