campus_id,student_count,pass_count,pass_rate,year
184901001,238,177,74,2016
184901041,349,278,80,2016
184901101,227,192,85,2016
184902001,1291,977,76,2016
184902041,1708,1283,75,2016
184902106,434,306,71,2016
184902107,260,202,78,2016
184902108,1149,852,74,2016
184902109,455,344,76,2016
184903001,3104,2439,79,2016
184903041,1843,1449,79,2016
184903042,1844,1461,79,2016
184903102,606,455,75,2016
184903103,838,573,68,2016
184903105,1015,763,75,2016
184903106,818,654,80,2016
184903108,863,717,83,2016
184903109,724,504,70,2016
184903110,746,527,71,2016
184904001,375,318,85,2016
184904041,562,416,74,2016
184904101,511,364,71,2016
184907001,880,825,94,2016
184907009,1064,1014,95,2016
184907041,2870,2615,91,2016
184907101,468,423,90,2016
184907102,432,378,88,2016
184907103,555,519,94,2016
184907104,423,367,87,2016
184907110,1915,1801,94,2016
184908001,361,307,85,2016
184908041,584,415,71,2016
184908101,765,604,79,2016
184909001,450,411,91,2016
184909041,869,774,89,2016
184909101,801,695,87,2016
184911101,272,223,82,2016
185901001,217,177,82,2016
185901041,297,134,45,2016
185901101,261,150,57,2016
185902001,228,201,88,2016
185902041,372,285,77,2016
185902101,329,248,75,2016
185903001,527,360,68,2016
185903041,704,456,65,2016
185903101,589,444,75,2016
185904001,311,212,68,2016
186901001,345,242,70,2016
186902001,1029,774,75,2016
186902041,1507,914,61,2016
186902101,1065,742,70,2016
186902102,240,175,73,2016
186902104,192,145,76,2016
186903001,179,160,89,2016
186903041,214,161,75,2016
186903101,201,179,89,2016
187901001,801,527,66,2016
187903001,73,47,64,2016
187903041,127,84,66,2016
187903101,140,75,54,2016
187904001,263,150,57,2016
187904041,631,369,58,2016
187904103,526,289,55,2016
187906001,132,91,69,2016
187906101,82,62,76,2016
187907002,1546,988,64,2016
187907004,124,41,33,2016
187907041,2483,1515,61,2016
187907101,1757,1139,65,2016
187907102,314,244,78,2016
187907103,307,216,70,2016
187910001,808,639,79,2016
187910101,735,566,77,2016
188901001,2652,2314,87,2016
188901002,2962,2231,75,2016
188901004,3276,2140,65,2016
188901005,3142,2474,79,2016
188901041,2180,1561,72,2016
188901042,2382,1805,76,2016
188901043,2467,2136,87,2016
188901044,1830,1170,64,2016
188901045,2395,1594,67,2016
188901046,1402,969,69,2016
188901047,1861,1267,68,2016
188901048,2275,1976,87,2016
188901049,1185,1057,89,2016
188901050,394,241,61,2016
188901052,738,463,63,2016
188901053,631,457,72,2016
188901101,542,433,80,2016
188901102,426,358,84,2016
188901103,595,481,81,2016
188901104,498,409,82,2016
188901105,747,478,64,2016
188901106,667,505,76,2016
188901107,582,438,75,2016
188901108,385,342,89,2016
188901109,361,290,80,2016
188901111,598,514,86,2016
188901112,353,293,83,2016
188901113,370,292,79,2016
188901114,397,298,75,2016
188901115,432,301,70,2016
188901119,493,374,76,2016
188901120,574,497,87,2016
188901121,379,328,87,2016
188901122,354,248,70,2016
188901123,583,459,79,2016
188901124,567,360,63,2016
188901125,718,522,73,2016
188901126,653,505,77,2016
188901127,464,392,84,2016
188901128,491,454,92,2016
188901130,408,325,80,2016
188901131,427,319,75,2016
188901132,565,530,94,2016
188901133,456,330,72,2016
188901134,407,277,68,2016
188901135,476,382,80,2016
188901138,50,17,34,2016
188901139,486,437,90,2016
188901140,742,647,87,2016
188901141,594,562,95,2016
188901142,413,391,95,2016
188901143,739,616,83,2016
188901170,656,517,79,2016
188902001,190,101,53,2016
188902101,422,299,71,2016
188902102,667,517,78,2016
188902103,453,319,70,2016
188903001,326,272,83,2016
188903041,542,439,81,2016
188903101,474,355,75,2016
188904001,668,595,89,2016
188904041,1420,1205,85,2016
188904101,500,451,90,2016
189901001,578,389,67,2016
189902001,634,419,66,2016
189902041,838,615,73,2016
189902101,660,453,69,2016
190903001,704,540,77,2016
190903041,1095,857,78,2016
190903051,873,701,80,2016
191901001,1481,1254,85,2016
191901002,2171,1717,79,2016
191901003,59,33,56,2016
191901004,30,19,63,2016
191901041,1925,1546,80,2016
191901043,3071,2409,78,2016
191901101,390,337,86,2016
191901104,264,191,72,2016
191901105,384,248,65,2016
191901106,414,379,92,2016
191901107,531,481,91,2016
191901108,597,505,85,2016
191901110,2053,1790,87,2016
191901111,1488,1318,89,2016
191901112,533,452,85,2016
191901113,365,311,85,2016
192901001,358,236,66,2016
192901041,572,300,52,2016
192901101,490,292,60,2016
193801001,155,62,40,2016
193801101,42,8,19,2016
193902001,404,291,72,2016
194902001,152,131,86,2016
194902041,243,192,79,2016
194902101,145,101,70,2016
194903001,278,221,79,2016
194903102,461,347,75,2016
194903103,347,293,84,2016
194904002,535,315,59,2016
194904103,242,169,70,2016
194905001,195,134,69,2016
194905041,332,180,54,2016
194905101,252,153,61,2016
195901001,1020,698,68,2016
195901042,1591,1018,64,2016
195901106,404,275,68,2016
195901109,981,699,71,2016
195902001,278,181,65,2016
196901001,151,126,83,2016
196901102,107,82,77,2016
196902001,459,336,73,2016
196902102,362,235,65,2016
196903001,317,232,73,2016
196903042,366,243,66,2016
196903103,468,325,69,2016
197902001,317,276,87,2016
198901001,184,154,84,2016
198901041,267,196,73,2016
198901101,264,200,76,2016
198902101,262,145,55,2016
198903001,474,410,86,2016
198903041,868,800,92,2016
198903101,410,305,74,2016
198905002,468,286,61,2016
198905042,379,158,42,2016
198905104,618,241,39,2016
198906001,477,422,88,2016
198906101,416,394,95,2016
199901001,3036,2667,88,2016
199901002,61,43,70,2016
199901004,2981,2550,86,2016
199901042,2727,2352,86,2016
199901043,3244,2812,87,2016
199901044,2286,1936,85,2016
199901101,778,697,90,2016
199901102,650,560,86,2016
199901103,758,577,76,2016
199901105,1117,850,76,2016
199901106,1194,1110,93,2016
199901107,915,841,92,2016
199901108,894,786,88,2016
199901109,893,739,83,2016
199901110,955,897,94,2016
199901111,941,808,86,2016
199901112,866,807,93,2016
199901113,903,769,85,2016
199901114,742,646,87,2016
199902002,2404,1978,82,2016
199902003,19,11,58,2016
199902041,2749,2149,78,2016
199902042,909,761,84,2016
199902043,936,834,89,2016
199902102,501,374,75,2016
199902104,473,383,81,2016
199902105,546,483,88,2016
199902106,449,411,92,2016
200901001,447,327,73,2016
200901041,587,372,63,2016
200901101,534,362,68,2016
200902001,425,392,92,2016
200902101,276,236,86,2016
200904001,166,123,74,2016
200904041,410,222,54,2016
200904101,318,198,62,2016
200906101,96,67,70,2016
201902001,1473,1062,72,2016
201902041,2037,1558,76,2016
201902108,1503,1221,81,2016
201902109,550,430,78,2016
201903001,292,172,59,2016
201904001,97,76,78,2016
201904041,132,108,82,2016
201904101,163,137,84,2016
201907001,416,291,70,2016
201907101,219,157,72,2016
201908001,531,350,66,2016
201908101,266,191,72,2016
201910002,749,637,85,2016
201910041,1084,837,77,2016
201910102,928,814,88,2016
201913001,983,710,72,2016
201914001,434,334,77,2016
201914041,644,494,77,2016
201914104,654,409,63,2016
202903001,362,263,73,2016
202903041,740,526,71,2016
202903101,300,205,68,2016
202905002,741,506,68,2016
202905102,349,261,75,2016
203901002,745,399,54,2016
203901102,409,239,58,2016
203902001,400,257,64,2016
203902101,263,122,46,2016
204901001,702,426,61,2016
204901041,871,504,58,2016
204901103,818,460,56,2016
204904001,858,586,68,2016
204904041,1214,785,65,2016
204904102,1055,592,56,2016
205901001,782,476,61,2016
205901041,1130,731,65,2016
205901102,207,118,57,2016
205901104,726,508,70,2016
205902001,1796,1381,77,2016
205902041,2295,1820,79,2016
205902101,610,453,74,2016
205902102,781,633,81,2016
205902103,620,560,90,2016
205902104,510,423,83,2016
205903001,775,566,73,2016
205903042,1163,884,76,2016
205903103,851,676,79,2016
205903104,768,549,71,2016
205904001,534,374,70,2016
205904041,1061,513,48,2016
205904102,1092,629,58,2016
205905001,442,307,69,2016
205905041,615,435,71,2016
205905101,535,406,76,2016
205906001,973,606,62,2016
205906041,1328,821,62,2016
205906105,1262,882,70,2016
205907001,601,347,58,2016
205907041,661,361,55,2016
205907101,578,330,57,2016
206901001,326,257,79,2016
206901041,582,499,86,2016
206901101,273,217,79,2016
206902001,193,131,68,2016
206903001,170,140,82,2016
207901001,224,171,76,2016
207901041,487,369,76,2016
207901101,183,155,85,2016
208901001,380,238,63,2016
208902001,1006,621,62,2016
208902041,1660,883,53,2016
208902109,378,234,62,2016
208902110,1219,759,62,2016
208903001,460,383,83,2016
209901001,423,358,85,2016
209901101,371,331,89,2016
209902001,217,137,63,2016
210901001,1223,773,63,2016
210901041,1658,1082,65,2016
210901101,406,265,65,2016
210901102,1087,714,66,2016
210902001,300,201,67,2016
210902041,450,373,83,2016
210902102,393,300,76,2016
210903002,1272,1002,79,2016
210904002,936,586,63,2016
210905001,239,176,74,2016
210905041,396,315,80,2016
210905101,371,291,78,2016
210906101,170,112,66,2016
211901101,105,67,64,2016
211902001,207,163,79,2016
211902041,465,355,76,2016
211902102,186,137,74,2016
212801001,409,334,82,2016
212801041,1480,1125,76,2016
212801101,719,520,72,2016
212804001,635,519,82,2016
212804102,367,314,86,2016
212804103,433,388,90,2016
212901001,385,331,86,2016
212901041,496,376,76,2016
212901101,422,360,85,2016
212902001,987,859,87,2016
212902041,1264,1029,81,2016
212902101,802,660,82,2016
212902102,928,785,85,2016
212903001,1441,1280,89,2016
212903041,1925,1744,91,2016
212903101,277,221,80,2016
212903102,300,253,84,2016
212903103,2199,1823,83,2016
212904002,336,301,90,2016
212904041,729,594,81,2016
212904102,591,507,86,2016
212905001,3344,2603,78,2016
212905003,3995,2510,63,2016
212905041,2237,1237,55,2016
212905042,1435,757,53,2016
212905043,1239,768,62,2016
212905044,1382,1031,75,2016
212905045,2255,1781,79,2016
212905049,2040,1349,66,2016
212905101,494,300,61,2016
212905102,651,446,69,2016
212905103,565,428,76,2016
212905104,463,264,57,2016
212905106,379,227,60,2016
212905107,692,457,66,2016
212905108,703,441,63,2016
212905109,802,629,78,2016
212905110,846,571,67,2016
212905111,697,386,55,2016
212905112,359,180,50,2016
212905114,631,373,59,2016
212905115,395,274,69,2016
212905116,759,396,52,2016
212905117,786,633,81,2016
212905119,704,547,78,2016
212905125,907,759,84,2016
212906001,1888,1559,83,2016
212906041,2415,2023,84,2016
212906042,706,595,84,2016
212906111,671,625,93,2016
212906112,362,313,86,2016
212906113,943,784,83,2016
212906114,730,684,94,2016
212909001,1792,1345,75,2016
212909042,2168,1526,70,2016
212909101,568,424,75,2016
212909102,522,312,60,2016
212909103,982,656,67,2016
212910001,408,287,70,2016
212910041,638,471,74,2016
212910101,155,95,61,2016
212910103,445,285,64,2016
213801001,156,112,72,2016
213901001,661,568,86,2016
213901041,1066,893,84,2016
213901102,1041,881,85,2016
214901001,3145,2137,68,2016
214901003,1734,1065,61,2016
214901041,2011,1131,56,2016
214901042,2235,1387,62,2016
214901044,2627,1672,64,2016
214901102,664,451,68,2016
214901103,461,309,67,2016
214901104,664,434,65,2016
214901105,575,382,66,2016
214901107,591,453,77,2016
214901108,913,672,74,2016
214901110,713,507,71,2016
214901111,978,682,70,2016
214901112,535,365,68,2016
214902001,115,101,88,2016
214902101,297,220,74,2016
214903001,2887,2012,70,2016
214903041,2025,1477,73,2016
214903042,1800,1064,59,2016
214903101,444,385,87,2016
214903103,719,678,94,2016
214903105,657,590,90,2016
214903106,548,493,90,2016
214903108,687,611,89,2016
214903109,733,553,75,2016
215901001,558,406,73,2016
215901041,687,439,64,2016
215901102,237,175,74,2016
215901103,885,649,73,2016
216901001,338,258,76,2016
216901101,223,161,72,2016
217901001,253,204,81,2016
217901101,129,118,91,2016
218901001,503,378,75,2016
218901041,580,451,78,2016
218901103,467,402,86,2016
219901001,218,186,85,2016
219901101,157,128,82,2016
219903001,478,344,72,2016
219903041,677,440,65,2016
219903102,644,446,69,2016
219905001,188,132,70,2016
219905101,185,128,69,2016
220801001,626,527,84,2016
220802040,1054,927,88,2016
220802102,1363,1204,88,2016
220809001,632,587,93,2016
220809101,390,370,95,2016
220810001,1368,1321,97,2016
220811101,345,258,75,2016
220811102,76,51,67,2016
220814101,599,482,80,2016
220815101,577,415,72,2016
220817001,1523,1098,72,2016
220817002,567,467,82,2016
220819001,719,471,66,2016
220901001,3871,2967,77,2016
220901002,6019,3522,59,2016
220901003,4178,2702,65,2016
220901004,4149,2982,72,2016
220901005,4255,3583,84,2016
220901006,301,134,45,2016
220901008,197,95,48,2016
220901009,2244,1687,75,2016
220901011,377,371,98,2016
220901041,3658,2425,66,2016
220901045,2571,2200,86,2016
220901047,1600,1224,77,2016
220901048,2328,1644,71,2016
220901049,2804,2296,82,2016
220901050,4535,2811,62,2016
220901051,2387,1972,83,2016
220901052,2869,2116,74,2016
220901053,2305,1613,70,2016
220901055,3325,2427,73,2016
220901101,839,486,58,2016
220901102,853,567,66,2016
220901103,626,383,61,2016
220901104,893,780,87,2016
220901109,926,584,63,2016
220901110,543,366,67,2016
220901111,651,405,62,2016
220901112,895,561,63,2016
220901113,711,506,71,2016
220901114,977,590,60,2016
220901116,650,326,50,2016
220901117,823,687,83,2016
220901119,735,517,70,2016
220901120,811,600,74,2016
220901121,843,582,69,2016
220901123,711,480,68,2016
220901124,740,537,73,2016
220901125,652,476,73,2016
220901126,793,481,61,2016
220901128,654,506,77,2016
220901129,896,836,93,2016
220901130,1067,955,90,2016
220901131,1015,615,61,2016
220901132,795,473,59,2016
220901133,1107,888,80,2016
220901134,761,488,64,2016
220901135,958,696,73,2016
220901136,688,515,75,2016
220901137,734,617,84,2016
220901140,871,601,69,2016
220901141,875,638,73,2016
220901142,996,600,60,2016
220901143,971,681,70,2016
220901144,1022,818,80,2016
220901145,989,714,72,2016
220901146,1043,882,85,2016
220901147,766,569,74,2016
220901148,937,604,64,2016
220901149,674,537,80,2016
220901150,952,600,63,2016
220901151,894,656,73,2016
220901152,1061,851,80,2016
220901153,766,549,72,2016
220901154,636,533,84,2016
220901155,864,600,69,2016
220901157,640,417,65,2016
220901158,805,648,80,2016
220901159,736,508,69,2016
220901160,823,531,65,2016
220901161,893,494,55,2016
220901162,822,486,59,2016
220902001,3857,2860,74,2016
220902002,2708,2209,82,2016
220902010,2716,2290,84,2016
220902012,225,82,36,2016
220902041,2432,1618,67,2016
220902042,2449,1868,76,2016
220902043,1812,1205,67,2016
220902044,1602,1204,75,2016
220902045,2067,1668,81,2016
220902046,2287,2052,90,2016
220902047,2279,1987,87,2016
220902101,574,400,70,2016
220902102,461,336,73,2016
220902103,386,325,84,2016
220902104,869,680,78,2016
220902105,457,362,79,2016
220902106,403,315,78,2016
220902107,508,477,94,2016
220902108,464,405,87,2016
220902109,451,332,74,2016
220902110,985,774,79,2016
220902111,798,613,77,2016
220902112,726,600,83,2016
220902113,1049,740,71,2016
220902114,896,764,85,2016
220902115,550,497,90,2016
220902116,796,681,86,2016
220902117,718,564,79,2016
220902118,721,643,89,2016
220902119,578,478,83,2016
220902120,569,559,98,2016
220902121,772,670,87,2016
220904001,2147,1590,74,2016
220904003,65,34,52,2016
220904041,2696,1947,72,2016
220904042,876,598,68,2016
220904101,435,346,80,2016
220904102,446,350,78,2016
220904103,465,335,72,2016
220904104,308,210,68,2016
220904105,1167,824,71,2016
220904106,362,235,65,2016
220905001,2243,1472,66,2016
220905002,2740,1997,73,2016
220905003,3440,2346,68,2016
220905004,1304,814,62,2016
220905005,1456,870,60,2016
220905006,1912,1066,56,2016
220905008,2650,1725,65,2016
220905009,2210,1291,58,2016
220905010,3042,2423,80,2016
220905011,2406,1901,79,2016
220905014,1873,1307,70,2016
220905015,1544,1112,72,2016
220905016,2447,1345,55,2016
220905021,440,230,52,2016
220905042,1376,706,51,2016
220905043,832,427,51,2016
220905044,3624,2411,67,2016
220905045,2738,1389,51,2016
220905047,1390,669,48,2016
220905048,2774,1620,58,2016
220905049,1389,913,66,2016
220905050,3638,2812,77,2016
220905051,1932,1134,59,2016
220905052,1720,991,58,2016
220905053,1465,908,62,2016
220905054,2022,1042,52,2016
220905055,865,701,81,2016
220905056,2850,1680,59,2016
220905057,3068,2034,66,2016
220905058,1915,1513,79,2016
220905059,2086,1052,50,2016
220905060,2853,1624,57,2016
220905061,1831,997,54,2016
220905062,64,33,52,2016
220905063,578,463,80,2016
220905064,768,396,52,2016
220905067,974,545,56,2016
220905069,912,664,73,2016
220905070,2274,1103,49,2016
220905071,2911,2159,74,2016
220905081,785,750,96,2016
220905082,305,300,98,2016
220905083,802,670,84,2016
220905084,622,516,83,2016
220905085,371,342,92,2016
220905086,214,184,86,2016
220905101,514,430,84,2016
220905103,674,537,80,2016
220905104,71,66,93,2016
220905105,635,311,49,2016
220905107,547,487,89,2016
220905110,635,435,69,2016
220905111,636,406,64,2016
220905114,968,676,70,2016
220905115,501,291,58,2016
220905116,678,532,78,2016
220905117,470,212,45,2016
220905118,634,386,61,2016
220905119,870,479,55,2016
220905120,730,377,52,2016
220905121,369,204,55,2016
220905122,709,456,64,2016
220905123,600,363,61,2016
220905124,500,242,48,2016
220905125,693,384,55,2016
220905126,576,349,61,2016
220905127,381,236,62,2016
220905129,635,307,48,2016
220905130,428,239,56,2016
220905131,736,445,60,2016
220905132,877,552,63,2016
220905133,777,511,66,2016
220905134,584,352,60,2016
220905135,404,273,68,2016
220905137,709,494,70,2016
220905138,677,468,69,2016
220905139,499,307,62,2016
220905141,811,546,67,2016
220905143,707,521,74,2016
220905144,441,213,48,2016
220905146,649,495,76,2016
220905147,754,451,60,2016
220905148,296,233,79,2016
220905149,392,297,76,2016
220905150,755,607,80,2016
220905151,547,371,68,2016
220905152,653,454,70,2016
220905153,477,306,64,2016
220905154,554,356,64,2016
220905156,712,557,78,2016
220905157,780,504,65,2016
220905159,546,319,58,2016
220905160,477,241,51,2016
220905161,666,403,61,2016
220905162,892,490,55,2016
220905163,584,387,66,2016
220905165,648,470,73,2016
220905166,614,507,83,2016
220905167,1075,727,68,2016
220905168,615,465,76,2016
220905169,424,226,53,2016
220905171,943,925,98,2016
220905172,634,375,59,2016
220905175,430,274,64,2016
220905176,940,659,70,2016
220905177,608,453,75,2016
220905178,722,452,63,2016
220905180,1325,835,63,2016
220905184,825,565,68,2016
220905186,787,593,75,2016
220905187,399,268,67,2016
220905188,524,291,56,2016
220905190,433,347,80,2016
220905194,902,727,81,2016
220905206,666,351,53,2016
220905207,599,540,90,2016
220905208,909,518,57,2016
220905209,453,324,72,2016
220905216,628,373,59,2016
220905217,190,84,44,2016
220905219,734,536,73,2016
220905220,866,591,68,2016
220905222,815,454,56,2016
220905223,660,433,66,2016
220905225,484,370,76,2016
220905226,470,279,59,2016
220905227,659,414,63,2016
220906001,1977,1698,86,2016
220906004,2352,2087,89,2016
220906006,78,53,68,2016
220906007,677,618,91,2016
220906008,367,315,86,2016
220906041,2327,1811,78,2016
220906042,2179,2060,95,2016
220906043,2803,2533,90,2016
220906044,2330,1943,83,2016
220906101,681,557,82,2016
220906102,684,646,94,2016
220906103,613,528,86,2016
220906104,699,535,77,2016
220906105,604,577,96,2016
220906106,951,819,86,2016
220906107,596,581,97,2016
220906108,546,504,92,2016
220906109,676,617,91,2016
220906110,707,581,82,2016
220906111,668,620,93,2016
220907001,3244,3102,96,2016
220907002,3092,2591,84,2016
220907004,3194,2809,88,2016
220907005,3834,3413,89,2016
220907039,30,26,87,2016
220907041,2964,2729,92,2016
220907042,2805,2164,77,2016
220907043,3634,3210,88,2016
220907044,2773,2425,87,2016
220907045,3681,3014,82,2016
220907046,3314,2825,85,2016
220907101,457,394,86,2016
220907102,538,508,94,2016
220907103,679,485,71,2016
220907104,2256,2087,93,2016
220907105,431,294,68,2016
220907106,585,396,68,2016
220907107,1975,1494,76,2016
220907108,486,439,90,2016
220907109,593,507,85,2016
220907110,527,485,92,2016
220907111,465,356,77,2016
220907112,485,468,96,2016
220907113,726,640,88,2016
220907114,2616,2273,87,2016
220907116,610,423,69,2016
220907117,414,318,77,2016
220907118,649,576,89,2016
220907119,532,452,85,2016
220907120,401,371,93,2016
220907121,456,378,83,2016
220907122,574,440,77,2016
220907123,2425,2056,85,2016
220907124,774,634,82,2016
220907125,735,544,74,2016
220907126,732,555,76,2016
220907129,656,587,89,2016
220908002,3051,2291,75,2016
220908003,2916,2562,88,2016
220908004,2435,1951,80,2016
220908005,2793,2276,81,2016
220908006,64,38,59,2016
220908007,2675,2253,84,2016
220908008,127,126,99,2016
220908041,3063,2489,81,2016
220908042,2877,2104,73,2016
220908043,3004,2650,88,2016
220908044,3191,2782,87,2016
220908045,2879,2276,79,2016
220908046,2661,2113,79,2016
220908101,443,379,86,2016
220908103,497,445,90,2016
220908105,634,578,91,2016
220908106,447,382,85,2016
220908107,443,300,68,2016
220908109,427,350,82,2016
220908110,502,466,93,2016
220908111,547,394,72,2016
220908112,521,373,72,2016
220908113,541,449,83,2016
220908114,712,646,91,2016
220908115,702,619,88,2016
220908116,598,521,87,2016
220908117,500,438,88,2016
220908118,536,481,90,2016
220908119,557,478,86,2016
220908120,676,622,92,2016
220908121,784,728,93,2016
220908122,564,479,85,2016
220908123,472,368,78,2016
220908124,315,265,84,2016
220908125,53,49,92,2016
220908126,385,360,94,2016
220908201,2119,1749,83,2016
220908202,1969,1538,78,2016
220908204,2151,1786,83,2016
220908205,2067,1702,82,2016
220908206,2247,2002,89,2016
220908207,1929,1673,87,2016
220910001,1202,818,68,2016
220910042,1619,1040,64,2016
220910043,1144,737,64,2016
220910101,333,237,71,2016
220910103,446,269,60,2016
220910104,421,266,63,2016
220912001,3088,2102,68,2016
220912002,3612,2428,67,2016
220912041,2887,1748,61,2016
220912042,2073,1230,59,2016
220912043,2490,1743,70,2016
220912101,586,343,59,2016
220912102,452,370,82,2016
220912103,401,267,67,2016
220912104,591,348,59,2016
220912105,452,350,77,2016
220912106,619,360,58,2016
220912107,420,328,78,2016
220912108,567,409,72,2016
220912109,437,242,55,2016
220912110,513,331,65,2016
220912111,1015,771,76,2016
220912112,1091,791,73,2016
220912113,1509,850,56,2016
220912114,1536,941,61,2016
220914001,1339,1038,78,2016
220914041,1657,1353,82,2016
220914101,1005,820,82,2016
220914102,637,512,80,2016
220914103,482,357,74,2016
220915001,2518,1953,78,2016
220915003,84,41,49,2016
220915041,1638,1279,78,2016
220915042,1495,1053,70,2016
220915102,428,331,77,2016
220915103,510,409,80,2016
220915104,1176,915,78,2016
220915105,328,271,83,2016
220915106,520,419,81,2016
220915107,1021,787,77,2016
220915108,449,424,94,2016
220916001,1735,1497,86,2016
220916002,1954,1712,88,2016
220916005,134,62,46,2016
220916041,2932,2499,85,2016
220916042,3069,2629,86,2016
220916043,3383,2841,84,2016
220916044,2673,2437,91,2016
220916045,3152,2896,92,2016
220916102,785,581,74,2016
220916103,872,681,78,2016
220916105,859,702,82,2016
220916106,709,539,76,2016
220916107,743,591,80,2016
220916108,796,650,82,2016
220916110,585,453,77,2016
220916111,616,471,76,2016
220916112,956,743,78,2016
220916113,626,534,85,2016
220916114,824,674,82,2016
220916115,757,662,87,2016
220916116,875,727,83,2016
220916117,934,746,80,2016
220916118,889,745,84,2016
220916119,1131,1024,91,2016
220916121,659,550,83,2016
220916122,1075,923,86,2016
220916123,896,797,89,2016
220916125,674,582,86,2016
220917001,1639,1187,72,2016
220917003,80,25,31,2016
220917041,2402,1605,67,2016
220917101,944,618,65,2016
220917102,830,665,80,2016
220917104,573,372,65,2016
220918001,2252,1867,83,2016
220918002,110,75,68,2016
220918004,2521,2133,85,2016
220918006,2695,2198,82,2016
220918041,2804,2228,79,2016
220918042,2363,1964,83,2016
220918043,2426,1944,80,2016
220918044,2554,1886,74,2016
220918045,2501,1928,77,2016
220918101,641,419,65,2016
220918102,762,659,86,2016
220918103,516,379,73,2016
220918104,683,534,78,2016
220918105,812,681,84,2016
220918106,846,643,76,2016
220918107,809,597,74,2016
220918108,899,663,74,2016
220918109,980,865,88,2016
220918110,662,510,77,2016
220918111,780,493,63,2016
220918112,950,789,83,2016
220918113,937,764,82,2016
220918114,855,592,69,2016
220919001,682,667,98,2016
220919003,2307,2239,97,2016
220919041,2401,2315,96,2016
220919043,2200,2155,98,2016
220919101,563,548,97,2016
220919102,534,520,97,2016
220919103,679,658,97,2016
220919104,491,479,98,2016
220919106,1624,1580,97,2016
220919107,468,457,98,2016
220919108,1429,1399,98,2016
220920001,2610,2093,80,2016
220920003,116,51,44,2016
220920041,3163,2422,77,2016
220920101,418,344,82,2016
220920102,680,523,77,2016
220920103,429,265,62,2016
220920104,746,623,84,2016
220920105,2161,1688,78,2016
220920106,419,358,85,2016
221801005,315,195,62,2016
221801006,364,215,59,2016
221801011,546,469,86,2016
221801014,318,242,76,2016
221801022,7739,4238,55,2016
221801023,439,356,81,2016
221801025,207,148,71,2016
221801026,629,379,60,2016
221801027,392,354,90,2016
221801033,279,191,68,2016
221801034,582,511,88,2016
221801039,447,356,80,2016
221801041,64,57,89,2016
221801043,1408,1253,89,2016
221801044,293,213,73,2016
221801045,186,153,82,2016
221801046,354,309,87,2016
221801048,248,157,63,2016
221801049,344,134,39,2016
221801050,507,414,82,2016
221801051,333,329,99,2016
221801052,172,126,73,2016
221801053,371,310,84,2016
221801055,191,135,71,2016
221801056,297,290,98,2016
221801057,332,224,67,2016
221801058,926,800,86,2016
221801059,240,179,75,2016
221801060,42,36,86,2016
221801061,563,264,47,2016
221801062,432,296,69,2016
221801063,378,307,81,2016
221801064,740,628,85,2016
221901001,3134,2515,80,2016
221901002,2753,2084,76,2016
221901003,183,111,61,2016
221901010,619,572,92,2016
221901044,2605,1802,69,2016
221901045,2573,1604,62,2016
221901047,2095,1470,70,2016
221901048,2507,1736,69,2016
221901102,802,699,87,2016
221901103,645,464,72,2016
221901104,652,474,73,2016
221901108,553,470,85,2016
221901112,625,514,82,2016
221901113,596,466,78,2016
221901116,431,291,68,2016
221901120,587,438,75,2016
221901121,716,545,76,2016
221901124,36,19,53,2016
221901150,692,587,85,2016
221901151,663,493,74,2016
221901152,694,452,65,2016
221901153,549,436,79,2016
221901155,810,577,71,2016
221904001,417,324,78,2016
221904041,491,318,65,2016
221905001,306,216,71,2016
221911001,414,367,89,2016
221911041,801,675,84,2016
221911101,316,296,94,2016
221911102,359,333,93,2016
221912001,1392,1284,92,2016
221912041,2224,2005,90,2016
221912103,1499,1354,90,2016
221912107,1525,1395,91,2016
222901001,241,171,71,2016
223901001,885,539,61,2016
223901005,49,23,47,2016
223901041,1083,648,60,2016
223901102,998,536,54,2016
223902001,507,331,65,2016
223904001,355,271,76,2016
224901001,277,207,75,2016
224902001,239,168,70,2016
225902001,2222,1677,75,2016
225902041,2258,1508,67,2016
225902042,1722,1254,73,2016
225902101,419,275,66,2016
225902102,463,394,85,2016
225902103,535,364,68,2016
225902104,390,312,80,2016
225905101,220,114,52,2016
225906001,429,347,81,2016
225906041,600,492,82,2016
225906101,570,473,83,2016
225907101,922,718,78,2016
226801001,1906,1293,68,2016
226801002,477,239,50,2016
226801003,386,225,58,2016
226801004,316,179,57,2016
226901001,544,480,88,2016
226901101,255,216,85,2016
226903001,2522,1859,74,2016
226903002,1983,1245,63,2016
226903041,1978,1564,79,2016
226903042,3469,2486,72,2016
226903043,2686,1857,69,2016
226903045,2475,1460,59,2016
226903101,380,249,66,2016
226903102,506,342,68,2016
226903103,476,348,73,2016
226903105,592,445,75,2016
226903106,511,324,63,2016
226903108,405,324,80,2016
226903110,391,285,73,2016
226903111,622,535,86,2016
226903112,461,428,93,2016
226903113,730,452,62,2016
226903114,528,420,80,2016
226903115,354,298,84,2016
226903116,377,284,75,2016
226903119,395,276,70,2016
226903120,475,420,88,2016
226903122,658,567,86,2016
226903123,758,550,73,2016
226905001,249,203,82,2016
226905101,194,149,77,2016
226906001,425,406,96,2016
226906002,5,5,100,2016
226906041,805,757,94,2016
226906101,596,544,91,2016
226907001,479,378,79,2016
226907002,14,6,43,2016
226907041,636,394,62,2016
226907101,625,379,61,2016
